ts_utc,ts_pe,start_utc,start_pe,liga,market_id,event_id,event_name,selection,selection_id,selection_name,best_back_odds,best_back_amt,best_lay_odds,best_lay_amt,spread,sum_back_top3,sum_lay_top3,blpr,tv_runner,tv_market,overround,underround,locked
2026-01-21T06:18:08Z,2026-01-21T01:18:08-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,HOME,676467,SEL_676467,2.82,3.74,2.94,18.48,0.1200000000000001,47.15,73.8,0.6388888888888888,510.14,921.95,102.8,97.2,False
2026-01-21T06:18:08Z,2026-01-21T01:18:08-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,DRAW,58805,SEL_58805,3.4,5.59,3.55,10.22,0.1499999999999999,20.44,54.04,0.37823834196891193,5.32,921.95,102.8,97.2,False
2026-01-21T06:18:08Z,2026-01-21T01:18:08-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,AWAY,60298,SEL_60298,2.64,21.42,2.86,9.28,0.21999999999999975,142.14,54.84,2.591903719912472,268.63,921.95,102.8,97.2,False
2026-01-21T06:21:42Z,2026-01-21T01:21:42-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,HOME,676467,SEL_676467,2.82,3.74,2.94,18.47,0.1200000000000001,47.15,73.81,0.6388023303075464,510.16,921.96,102.8,97.2,False
2026-01-21T06:21:42Z,2026-01-21T01:21:42-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,DRAW,58805,SEL_58805,3.4,5.59,3.55,10.22,0.1499999999999999,20.44,33.410000000000004,0.611792876384316,5.32,921.96,102.8,97.2,False
2026-01-21T06:21:42Z,2026-01-21T01:21:42-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,AWAY,60298,SEL_60298,2.64,13.75,2.86,9.28,0.21999999999999975,47.629999999999995,31.55,1.5096671949286844,268.62,921.96,102.8,97.2,False
2026-01-21T06:24:42Z,2026-01-21T01:24:42-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,HOME,676467,SEL_676467,2.82,3.74,2.94,18.47,0.1200000000000001,47.15,73.81,0.6388023303075464,510.16,921.96,102.8,97.2,False
2026-01-21T06:24:42Z,2026-01-21T01:24:42-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,DRAW,58805,SEL_58805,3.4,5.59,3.55,10.22,0.1499999999999999,20.44,94.49000000000001,0.21631918721557836,5.32,921.96,102.8,97.2,False
2026-01-21T06:24:42Z,2026-01-21T01:24:42-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,AWAY,60298,SEL_60298,2.64,20.65,2.86,9.28,0.21999999999999975,141.0,100.7,1.4001986097318768,268.62,921.96,102.8,97.2,False
2026-01-21T06:26:15Z,2026-01-21T01:26:15-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,HOME,676467,SEL_676467,2.82,3.74,2.94,18.47,0.1200000000000001,47.15,73.81,0.6388023303075464,510.16,921.96,102.8,97.2,False
2026-01-21T06:26:15Z,2026-01-21T01:26:15-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,DRAW,58805,SEL_58805,3.4,5.59,3.55,10.22,0.1499999999999999,20.44,94.49000000000001,0.21631918721557836,5.32,921.96,102.8,97.2,False
2026-01-21T06:26:15Z,2026-01-21T01:26:15-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,AWAY,60298,SEL_60298,2.64,20.65,2.86,9.28,0.21999999999999975,141.0,100.7,1.4001986097318768,268.62,921.96,102.8,97.2,False
2026-01-21T06:30:42Z,2026-01-21T01:30:42-05:00,2026-01-27 20:00 UTC,,Copa Italia,1.251981017,35082701,Fiorentina v Como,HOME,676467,SEL_676467,2.82,3.74,2.94,18.47,0.1200000000000001,47.15,73.81,0.6388023303075464,510.16,921.96,102.8,97.2,False
