ts_utc,ts_pe,start_utc,start_pe,liga,market_id,event_id,event_name,selection,selection_id,selection_name,best_back_odds,best_back_amt,best_lay_odds,best_lay_amt,spread,sum_back_top3,sum_lay_top3,blpr,tv_runner,tv_market,overround,underround,locked
2026-01-21T06:18:08Z,2026-01-21T01:18:08-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),AWAY,11707726,SEL_11707726,50.0,124.97,510.0,1.49,460.0,131.07,1.49,87.96644295302013,2.77,67.56,104.4,96.5,False
2026-01-21T06:18:08Z,2026-01-21T01:18:08-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),HOME,5226501,SEL_5226501,1.03,11.53,1.05,8.23,0.020000000000000018,364.75,132.15,2.7601210745365115,54.69,67.56,104.4,96.5,False
2026-01-21T06:18:08Z,2026-01-21T01:18:08-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),DRAW,58805,SEL_58805,19.0,2.13,95.0,1.43,76.0,11.27,4.13,2.7288135593220337,,67.56,104.4,96.5,False
2026-01-21T06:21:42Z,2026-01-21T01:21:42-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),AWAY,11707726,SEL_11707726,50.0,124.97,510.0,1.07,460.0,140.74,1.07,131.53271028037383,2.77,67.56,104.4,96.5,False
2026-01-21T06:21:42Z,2026-01-21T01:21:42-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),HOME,5226501,SEL_5226501,1.03,11.53,1.05,8.23,0.020000000000000018,343.29999999999995,132.15,2.597805524025728,54.69,67.56,104.4,96.5,False
2026-01-21T06:21:42Z,2026-01-21T01:21:42-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),DRAW,58805,SEL_58805,19.0,1.8,95.0,1.43,76.0,8.43,4.02,2.0970149253731343,,67.56,104.4,96.5,False
2026-01-21T06:26:15Z,2026-01-21T01:26:15-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),AWAY,11707726,SEL_11707726,50.0,124.97,510.0,1.07,460.0,140.74,1.07,131.53271028037383,2.77,67.56,104.4,96.5,False
2026-01-21T06:26:15Z,2026-01-21T01:26:15-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),HOME,5226501,SEL_5226501,1.03,11.53,1.05,8.23,0.020000000000000018,343.29999999999995,132.15,2.597805524025728,54.69,67.56,104.4,96.5,False
2026-01-21T06:26:15Z,2026-01-21T01:26:15-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),DRAW,58805,SEL_58805,19.0,1.8,95.0,1.43,76.0,8.43,4.02,2.0970149253731343,,67.56,104.4,96.5,False
2026-01-21T06:39:42Z,2026-01-21T01:39:42-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),AWAY,11707726,SEL_11707726,50.0,124.97,510.0,1.07,460.0,140.74,1.07,131.53271028037383,2.77,67.56,104.4,96.5,False
2026-01-21T06:39:42Z,2026-01-21T01:39:42-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),HOME,5226501,SEL_5226501,1.03,11.53,1.05,8.23,0.020000000000000018,342.41999999999996,132.15,2.5911464245175932,54.69,67.56,104.4,96.5,False
2026-01-21T06:39:42Z,2026-01-21T01:39:42-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),DRAW,58805,SEL_58805,19.0,1.8,95.0,1.43,76.0,8.49,4.02,2.111940298507463,,67.56,104.4,96.5,False
2026-01-21T07:03:42Z,2026-01-21T02:03:42-05:00,2026-01-21 18:00 UTC,,Copa del Rey,1.252989506,35170798,Barcelona (W) v Athletic Bilbao (W),AWAY,11707726,SEL_11707726,50.0,125.03,510.0,1.07,460.0,140.81,1.07,131.5981308411215,2.77,67.57,104.4,96.5,False
